"都道府県番号","団体コード","都道府県名（漢字）","市区町村名（漢字）","都道府県名（カナ）","市区町村名（カナ）"
"10","102024","群馬県","高崎市","ｸﾞﾝﾏｹﾝ","ﾀｶｻｷｼ"
"10","102032","群馬県","桐生市","ｸﾞﾝﾏｹﾝ","ｷﾘｭｳｼ"
"10","102041","群馬県","伊勢崎市","ｸﾞﾝﾏｹﾝ","ｲｾｻｷｼ"
"10","102059","群馬県","太田市","ｸﾞﾝﾏｹﾝ","ｵｵﾀｼ"
"10","102067","群馬県","沼田市","ｸﾞﾝﾏｹﾝ","ﾇﾏﾀｼ"
"10","102075","群馬県","館林市","ｸﾞﾝﾏｹﾝ","ﾀﾃﾊﾞﾔｼｼ"
"10","102083","群馬県","渋川市","ｸﾞﾝﾏｹﾝ","ｼﾌﾞｶﾜｼ"
"10","102091","群馬県","藤岡市","ｸﾞﾝﾏｹﾝ","ﾌｼﾞｵｶｼ"
"10","102105","群馬県","富岡市","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ"
"10","102113","群馬県","安中市","ｸﾞﾝﾏｹﾝ","ｱﾝﾅｶｼ"
"10","102121","群馬県","みどり市","ｸﾞﾝﾏｹﾝ","ﾐﾄﾞﾘｼ"
"10","103446","群馬県","榛東村","ｸﾞﾝﾏｹﾝ","ｼﾝﾄｳﾑﾗ"
"10","103454","群馬県","吉岡町","ｸﾞﾝﾏｹﾝ","ﾖｼｵｶﾏﾁ"
"10","103667","群馬県","上野村","ｸﾞﾝﾏｹﾝ","ｳｴﾉﾑﾗ"
"10","103675","群馬県","神流町","ｸﾞﾝﾏｹﾝ","ｶﾝﾅﾏﾁ"
"10","103829","群馬県","下仁田町","ｸﾞﾝﾏｹﾝ","ｼﾓﾆﾀﾏﾁ"
"10","103837","群馬県","南牧村","ｸﾞﾝﾏｹﾝ","ﾅﾝﾓｸﾑﾗ"
"10","103845","群馬県","甘楽町","ｸﾞﾝﾏｹﾝ","ｶﾝﾗﾏﾁ"
"10","104213","群馬県","中之条町","ｸﾞﾝﾏｹﾝ","ﾅｶﾉｼﾞﾖｳﾏﾁ"
"10","104248","群馬県","長野原町","ｸﾞﾝﾏｹﾝ","ﾅｶﾞﾉﾊﾗﾏﾁ"
"10","104256","群馬県","嬬恋村","ｸﾞﾝﾏｹﾝ","ﾂﾏｺﾞｲﾑﾗ"
"10","104264","群馬県","草津町","ｸﾞﾝﾏｹﾝ","ｸｻﾂﾏﾁ"
"10","104281","群馬県","高山村","ｸﾞﾝﾏｹﾝ","ﾀｶﾔﾏﾑﾗ"
"10","104299","群馬県","東吾妻町","ｸﾞﾝﾏｹﾝ","ﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ"
"10","104434","群馬県","片品村","ｸﾞﾝﾏｹﾝ","ｶﾀｼﾅﾑﾗ"
"10","104442","群馬県","川場村","ｸﾞﾝﾏｹﾝ","ｶﾜﾊﾞﾑﾗ"
"10","104485","群馬県","昭和村","ｸﾞﾝﾏｹﾝ","ｼｮｳﾜﾑﾗ"
"10","104493","群馬県","みなかみ町","ｸﾞﾝﾏｹﾝ","ﾐﾅｶﾐﾏﾁ"
"10","104647","群馬県","玉村町","ｸﾞﾝﾏｹﾝ","ﾀﾏﾑﾗﾏﾁ"
"10","105210","群馬県","板倉町","ｸﾞﾝﾏｹﾝ","ｲﾀｸﾗﾏﾁ"
"10","105228","群馬県","明和町","ｸﾞﾝﾏｹﾝ","ﾒｲﾜﾏﾁ"
"10","105236","群馬県","千代田町","ｸﾞﾝﾏｹﾝ","ﾁﾖﾀﾞﾏﾁ"
"10","105244","群馬県","大泉町","ｸﾞﾝﾏｹﾝ","ｵｵｲｽﾞﾐﾏﾁ"
"10","105252","群馬県","邑楽町","ｸﾞﾝﾏｹﾝ","ｵｳﾗﾏﾁ"
"11","110001","埼玉県","","ｻｲﾀﾏｹﾝ",""
"11","111007","埼玉県","さいたま市","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼ"
"11","111015","埼玉県","さいたま市西区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼﾆｼｸ"
"11","111023","埼玉県","さいたま市北区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼｷﾀｸ"
"11","111031","埼玉県","さいたま市大宮区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼｵｵﾐﾔｸ"
"11","111040","埼玉県","さいたま市見沼区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼﾐﾇﾏｸ"
"11","111058","埼玉県","さいたま市中央区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼﾁｭｳｵｳｸ"
"11","111066","埼玉県","さいたま市桜区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼｻｸﾗｸ"
"11","111074","埼玉県","さいたま市浦和区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼｳﾗﾜｸ"
"11","111082","埼玉県","さいたま市南区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼﾐﾅﾐｸ"
"11","111091","埼玉県","さいたま市緑区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼﾐﾄﾞﾘｸ"
"11","111104","埼玉県","さいたま市岩槻区","ｻｲﾀﾏｹﾝ","ｻｲﾀﾏｼｲﾜﾂｷｸ"
"11","112011","埼玉県","川越市","ｻｲﾀﾏｹﾝ","ｶﾜｺﾞｴｼ"
"11","112020","埼玉県","熊谷市","ｻｲﾀﾏｹﾝ","ｸﾏｶﾞﾔｼ"
"11","112038","埼玉県","川口市","ｻｲﾀﾏｹﾝ","ｶﾜｸﾞﾁｼ"
"11","112062","埼玉県","行田市","ｻｲﾀﾏｹﾝ","ｷﾞﾖｳﾀﾞｼ"
"11","112071","埼玉県","秩父市","ｻｲﾀﾏｹﾝ","ﾁﾁﾌﾞｼ"
"11","112089","埼玉県","所沢市","ｻｲﾀﾏｹﾝ","ﾄｺﾛｻﾞﾜｼ"
"11","112097","埼玉県","飯能市","ｻｲﾀﾏｹﾝ","ﾊﾝﾉｳｼ"
"11","112101","埼玉県","加須市","ｻｲﾀﾏｹﾝ","ｶｿﾞｼ"
"11","112119","埼玉県","本庄市","ｻｲﾀﾏｹﾝ","ﾎﾝｼﾞﾖｳｼ"
"11","112127","埼玉県","東松山市","ｻｲﾀﾏｹﾝ","ﾋｶﾞｼﾏﾂﾔﾏｼ"
"11","112143","埼玉県","春日部市","ｻｲﾀﾏｹﾝ","ｶｽｶﾍﾞｼ"
"11","112151","埼玉県","狭山市","ｻｲﾀﾏｹﾝ","ｻﾔﾏｼ"
"11","112160","埼玉県","羽生市","ｻｲﾀﾏｹﾝ","ﾊﾆﾕｳｼ"
"11","112178","埼玉県","鴻巣市","ｻｲﾀﾏｹﾝ","ｺｳﾉｽｼ"
"11","112186","埼玉県","深谷市","ｻｲﾀﾏｹﾝ","ﾌｶﾔｼ"
"11","112194","埼玉県","上尾市","ｻｲﾀﾏｹﾝ","ｱｹﾞｵｼ"
"11","112216","埼玉県","草加市","ｻｲﾀﾏｹﾝ","ｿｳｶｼ"
"11","112224","埼玉県","越谷市","ｻｲﾀﾏｹﾝ","ｺｼｶﾞﾔｼ"
"11","112232","埼玉県","蕨市","ｻｲﾀﾏｹﾝ","ﾜﾗﾋﾞｼ"
"11","112241","埼玉県","戸田市","ｻｲﾀﾏｹﾝ","ﾄﾀﾞｼ"
"11","112259","埼玉県","入間市","ｻｲﾀﾏｹﾝ","ｲﾙﾏｼ"
"11","112275","埼玉県","朝霞市","ｻｲﾀﾏｹﾝ","ｱｻｶｼ"
"11","112283","埼玉県","志木市","ｻｲﾀﾏｹﾝ","ｼｷｼ"
"11","112291","埼玉県","和光市","ｻｲﾀﾏｹﾝ","ﾜｺｳｼ"
"11","112305","埼玉県","新座市","ｻｲﾀﾏｹﾝ","ﾆｲｻﾞｼ"
"11","112313","埼玉県","桶川市","ｻｲﾀﾏｹﾝ","ｵｹｶﾞﾜｼ"
"11","112321","埼玉県","久喜市","ｻｲﾀﾏｹﾝ","ｸｷｼ"
"11","112330","埼玉県","北本市","ｻｲﾀﾏｹﾝ","ｷﾀﾓﾄｼ"
"11","112348","埼玉県","八潮市","ｻｲﾀﾏｹﾝ","ﾔｼｵｼ"
"11","112356","埼玉県","富士見市","ｻｲﾀﾏｹﾝ","ﾌｼﾞﾐｼ"
"11","112372","埼玉県","三郷市","ｻｲﾀﾏｹﾝ","ﾐｻﾄｼ"
"11","112381","埼玉県","蓮田市","ｻｲﾀﾏｹﾝ","ﾊｽﾀﾞｼ"
"11","112399","埼玉県","坂戸市","ｻｲﾀﾏｹﾝ","ｻｶﾄﾞｼ"
"11","112402","埼玉県","幸手市","ｻｲﾀﾏｹﾝ","ｻｯﾃｼ"
"11","112411","埼玉県","鶴ヶ島市","ｻｲﾀﾏｹﾝ","ﾂﾙｶﾞｼﾏｼ"
"11","112429","埼玉県","日高市","ｻｲﾀﾏｹﾝ","ﾋﾀﾞｶｼ"
"11","112437","埼玉県","吉川市","ｻｲﾀﾏｹﾝ","ﾖｼｶﾜｼ"
"11","112453","埼玉県","ふじみ野市","ｻｲﾀﾏｹﾝ","ﾌｼﾞﾐﾉｼ"
"11","112461","埼玉県","白岡市","ｻｲﾀﾏｹﾝ","ｼﾗｵｶｼ"
"11","113018","埼玉県","伊奈町","ｻｲﾀﾏｹﾝ","ｲﾅﾏﾁ"
"11","113247","埼玉県","三芳町","ｻｲﾀﾏｹﾝ","ﾐﾖｼﾏﾁ"
"11","113263","埼玉県","毛呂山町","ｻｲﾀﾏｹﾝ","ﾓﾛﾔﾏﾏﾁ"
"11","113271","埼玉県","越生町","ｻｲﾀﾏｹﾝ","ｵｺﾞｾﾏﾁ"
"11","113417","埼玉県","滑川町","ｻｲﾀﾏｹﾝ","ﾅﾒｶﾞﾜﾏﾁ"
"11","113425","埼玉県","嵐山町","ｻｲﾀﾏｹﾝ","ﾗﾝｻﾞﾝﾏﾁ"
"11","113433","埼玉県","小川町","ｻｲﾀﾏｹﾝ","ｵｶﾞﾜﾏﾁ"
"11","113468","埼玉県","川島町","ｻｲﾀﾏｹﾝ","ｶﾜｼﾞﾏﾏﾁ"
"11","113476","埼玉県","吉見町","ｻｲﾀﾏｹﾝ","ﾖｼﾐﾏﾁ"
"11","113484","埼玉県","鳩山町","ｻｲﾀﾏｹﾝ","ﾊﾄﾔﾏﾏﾁ"
"11","113492","埼玉県","ときがわ町","ｻｲﾀﾏｹﾝ","ﾄｷｶﾞﾜﾏﾁ"
"11","113611","埼玉県","横瀬町","ｻｲﾀﾏｹﾝ","ﾖｺｾﾞﾏﾁ"
"11","113620","埼玉県","皆野町","ｻｲﾀﾏｹﾝ","ﾐﾅﾉﾏﾁ"
"11","113638","埼玉県","長瀞町","ｻｲﾀﾏｹﾝ","ﾅｶﾞﾄﾛﾏﾁ"
"11","113654","埼玉県","小鹿野町","ｻｲﾀﾏｹﾝ","ｵｶﾞﾉﾏﾁ"
"11","113697","埼玉県","東秩父村","ｻｲﾀﾏｹﾝ","ﾋｶﾞｼﾁﾁﾌﾞﾑﾗ"
"11","113816","埼玉県","美里町","ｻｲﾀﾏｹﾝ","ﾐｻﾄﾏﾁ"
"11","113832","埼玉県","神川町","ｻｲﾀﾏｹﾝ","ｶﾐｶﾜﾏﾁ"
"11","113859","埼玉県","上里町","ｻｲﾀﾏｹﾝ","ｶﾐｻﾄﾏﾁ"
"11","114081","埼玉県","寄居町","ｻｲﾀﾏｹﾝ","ﾖﾘｲﾏﾁ"
"11","114421","埼玉県","宮代町","ｻｲﾀﾏｹﾝ","ﾐﾔｼﾛﾏﾁ"
"11","114642","埼玉県","杉戸町","ｻｲﾀﾏｹﾝ","ｽｷﾞﾄﾏﾁ"
"11","114651","埼玉県","松伏町","ｻｲﾀﾏｹﾝ","ﾏﾂﾌﾞｼﾏﾁ"
"12","120006","千葉県","","ﾁﾊﾞｹﾝ",""
"12","121002","千葉県","千葉市","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼ"
"12","121011","千葉県","千葉市中央区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼﾁｭｳｵｳｸ"
"12","121029","千葉県","千葉市花見川区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼﾊﾅﾐｶﾞﾜｸ"
"12","121037","千葉県","千葉市稲毛区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼｲﾅｹﾞｸ"
"12","121045","千葉県","千葉市若葉区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼﾜｶﾊﾞｸ"
"12","121053","千葉県","千葉市緑区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼﾐﾄﾞﾘｸ"
"12","121061","千葉県","千葉市美浜区","ﾁﾊﾞｹﾝ","ﾁﾊﾞｼﾐﾊﾏｸ"
"12","122025","千葉県","銚子市","ﾁﾊﾞｹﾝ","ﾁｮｳｼｼ"
"12","122033","千葉県","市川市","ﾁﾊﾞｹﾝ","ｲﾁｶﾜｼ"
"12","122041","千葉県","船橋市","ﾁﾊﾞｹﾝ","ﾌﾅﾊﾞｼｼ"
"12","122050","千葉県","館山市","ﾁﾊﾞｹﾝ","ﾀﾃﾔﾏｼ"
"12","122068","千葉県","木更津市","ﾁﾊﾞｹﾝ","ｷｻﾗﾂﾞｼ"
"12","122076","千葉県","松戸市","ﾁﾊﾞｹﾝ","ﾏﾂﾄﾞｼ"
"12","122084","千葉県","野田市","ﾁﾊﾞｹﾝ","ﾉﾀﾞｼ"
"12","122106","千葉県","茂原市","ﾁﾊﾞｹﾝ","ﾓﾊﾞﾗｼ"
"12","122114","千葉県","成田市","ﾁﾊﾞｹﾝ","ﾅﾘﾀｼ"
"12","122122","千葉県","佐倉市","ﾁﾊﾞｹﾝ","ｻｸﾗｼ"
"12","122131","千葉県","東金市","ﾁﾊﾞｹﾝ","ﾄｳｶﾞﾈｼ"
"12","122157","千葉県","旭市","ﾁﾊﾞｹﾝ","ｱｻﾋｼ"
"12","122165","千葉県","習志野市","ﾁﾊﾞｹﾝ","ﾅﾗｼﾉｼ"
"12","122173","千葉県","柏市","ﾁﾊﾞｹﾝ","ｶｼﾜｼ"
"12","122181","千葉県","勝浦市","ﾁﾊﾞｹﾝ","ｶﾂｳﾗｼ"
"12","122190","千葉県","市原市","ﾁﾊﾞｹﾝ","ｲﾁﾊﾗｼ"
"12","122203","千葉県","流山市","ﾁﾊﾞｹﾝ","ﾅｶﾞﾚﾔﾏｼ"
"12","122211","千葉県","八千代市","ﾁﾊﾞｹﾝ","ﾔﾁﾖｼ"
"12","122220","千葉県","我孫子市","ﾁﾊﾞｹﾝ","ｱﾋﾞｺｼ"
"12","122238","千葉県","鴨川市","ﾁﾊﾞｹﾝ","ｶﾓｶﾞﾜｼ"
"12","122246","千葉県","鎌ケ谷市","ﾁﾊﾞｹﾝ","ｶﾏｶﾞﾔｼ"
"12","122254","千葉県","君津市","ﾁﾊﾞｹﾝ","ｷﾐﾂｼ"
"12","122262","千葉県","富津市","ﾁﾊﾞｹﾝ","ﾌｯﾂｼ"
"12","122271","千葉県","浦安市","ﾁﾊﾞｹﾝ","ｳﾗﾔｽｼ"
"12","122289","千葉県","四街道市","ﾁﾊﾞｹﾝ","ﾖﾂｶｲﾄﾞｳｼ"
"12","122297","千葉県","袖ケ浦市","ﾁﾊﾞｹﾝ","ｿﾃﾞｶﾞｳﾗｼ"
"12","122301","千葉県","八街市","ﾁﾊﾞｹﾝ","ﾔﾁﾏﾀｼ"
"12","122319","千葉県","印西市","ﾁﾊﾞｹﾝ","ｲﾝｻﾞｲｼ"
"12","122327","千葉県","白井市","ﾁﾊﾞｹﾝ","ｼﾛｲｼ"
"12","122335","千葉県","富里市","ﾁﾊﾞｹﾝ","ﾄﾐｻﾄｼ"
"12","122343","千葉県","南房総市","ﾁﾊﾞｹﾝ","ﾐﾅﾐﾎﾞｳｿｳｼ"
"12","122351","千葉県","匝瑳市","ﾁﾊﾞｹﾝ","ｿｳｻｼ"
"12","122360","千葉県","香取市","ﾁﾊﾞｹﾝ","ｶﾄﾘｼ"
"12","122378","千葉県","山武市","ﾁﾊﾞｹﾝ","ｻﾝﾑｼ"
"12","122386","千葉県","いすみ市","ﾁﾊﾞｹﾝ","ｲｽﾐｼ"
"12","122394","千葉県","大網白里市","ﾁﾊﾞｹﾝ","ｵｵｱﾐｼﾗｻﾄｼ"
"12","123226","千葉県","酒々井町","ﾁﾊﾞｹﾝ","ｼｽｲﾏﾁ"
"12","123293","千葉県","栄町","ﾁﾊﾞｹﾝ","ｻｶｴﾏﾁ"
"12","123421","千葉県","神崎町","ﾁﾊﾞｹﾝ","ｺｳｻﾞｷﾏﾁ"
"12","123471","千葉県","多古町","ﾁﾊﾞｹﾝ","ﾀｺﾏﾁ"
"12","123498","千葉県","東庄町","ﾁﾊﾞｹﾝ","ﾄｳﾉｼｮｳﾏﾁ"
"12","124036","千葉県","九十九里町","ﾁﾊﾞｹﾝ","ｸｼﾞﾕｳｸﾘﾏﾁ"
"12","124095","千葉県","芝山町","ﾁﾊﾞｹﾝ","ｼﾊﾞﾔﾏﾏﾁ"
"12","124109","千葉県","横芝光町","ﾁﾊﾞｹﾝ","ﾖｺｼﾊﾞﾋｶﾘﾏﾁ"
"12","124214","千葉県","一宮町","ﾁﾊﾞｹﾝ","ｲﾁﾉﾐﾔﾏﾁ"
"12","124222","千葉県","睦沢町","ﾁﾊﾞｹﾝ","ﾑﾂｻﾞﾜﾏﾁ"
"12","124231","千葉県","長生村","ﾁﾊﾞｹﾝ","ﾁｮｳｾｲﾑﾗ"
"12","124249","千葉県","白子町","ﾁﾊﾞｹﾝ","ｼﾗｺﾏﾁ"
"12","124265","千葉県","長柄町","ﾁﾊﾞｹﾝ","ﾅｶﾞﾗﾏﾁ"
"12","124273","千葉県","長南町","ﾁﾊﾞｹﾝ","ﾁｮｳﾅﾝﾏﾁ"
"12","124419","千葉県","大多喜町","ﾁﾊﾞｹﾝ","ｵｵﾀｷﾏﾁ"
"12","124435","千葉県","御宿町","ﾁﾊﾞｹﾝ","ｵﾝｼﾞﾕｸﾏﾁ"
"12","124630","千葉県","鋸南町","ﾁﾊﾞｹﾝ","ｷﾖﾅﾝﾏﾁ"
"13","130001","東京都","","ﾄｳｷｮｳﾄ",""
"13","131016","東京都","千代田区","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ"
"13","131024","東京都","中央区","ﾄｳｷｮｳﾄ","ﾁｭｳｵｳｸ"
"13","131032","東京都","港区","ﾄｳｷｮｳﾄ","ﾐﾅﾄｸ"
"13","131041","東京都","新宿区","ﾄｳｷｮｳﾄ","ｼﾝｼﾞｭｸｸ"
"13","131059","東京都","文京区","ﾄｳｷｮｳﾄ","ﾌﾞﾝｷｮｳｸ"
"13","131067","東京都","台東区","ﾄｳｷｮｳﾄ","ﾀｲﾄｳｸ"
"13","131075","東京都","墨田区","ﾄｳｷｮｳﾄ","ｽﾐﾀﾞｸ"
"13","131083","東京都","江東区","ﾄｳｷｮｳﾄ","ｺｳﾄｳｸ"
"13","131091","東京都","品川区","ﾄｳｷｮｳﾄ","ｼﾅｶﾞﾜｸ"
"13","131105","東京都","目黒区","ﾄｳｷｮｳﾄ","ﾒｸﾞﾛｸ"
"13","131113","東京都","大田区","ﾄｳｷｮｳﾄ","ｵｵﾀｸ"
"13","131121","東京都","世田谷区","ﾄｳｷｮｳﾄ","ｾﾀｶﾞﾔｸ"
"13","131130","東京都","渋谷区","ﾄｳｷｮｳﾄ","ｼﾌﾞﾔｸ"
"13","131148","東京都","中野区","ﾄｳｷｮｳﾄ","ﾅｶﾉｸ"
"13","131156","東京都","杉並区","ﾄｳｷｮｳﾄ","ｽｷﾞﾅﾐｸ"
"13","131164","東京都","豊島区","ﾄｳｷｮｳﾄ","ﾄｼﾏｸ"
"13","131172","東京都","北区","ﾄｳｷｮｳﾄ","ｷﾀｸ"
"13","131181","東京都","荒川区","ﾄｳｷｮｳﾄ","ｱﾗｶﾜｸ"
"13","131199","東京都","板橋区","ﾄｳｷｮｳﾄ","ｲﾀﾊﾞｼｸ"
"13","131202","東京都","練馬区","ﾄｳｷｮｳﾄ","ﾈﾘﾏｸ"
"13","131211","東京都","足立区","ﾄｳｷｮｳﾄ","ｱﾀﾞﾁｸ"
"13","131229","東京都","葛飾区","ﾄｳｷｮｳﾄ","ｶﾂｼｶｸ"
"13","131237","東京都","江戸川区","ﾄｳｷｮｳﾄ","ｴﾄﾞｶﾞﾜｸ"
"13","132012","東京都","八王子市","ﾄｳｷｮｳﾄ","ﾊﾁｵｳｼﾞｼ"
"13","132021","東京都","立川市","ﾄｳｷｮｳﾄ","ﾀﾁｶﾜｼ"
"13","132039","東京都","武蔵野市","ﾄｳｷｮｳﾄ","ﾑｻｼﾉｼ"
"13","132047","東京都","三鷹市","ﾄｳｷｮｳﾄ","ﾐﾀｶｼ"
"13","132055","東京都","青梅市","ﾄｳｷｮｳﾄ","ｵｳﾒｼ"
"13","132063","東京都","府中市","ﾄｳｷｮｳﾄ","ﾌﾁｭｳｼ"
"13","132071","東京都","昭島市","ﾄｳｷｮｳﾄ","ｱｷｼﾏｼ"
"13","132080","東京都","調布市","ﾄｳｷｮｳﾄ","ﾁｮｳﾌｼ"
"13","132098","東京都","町田市","ﾄｳｷｮｳﾄ","ﾏﾁﾀﾞｼ"
"13","132101","東京都","小金井市","ﾄｳｷｮｳﾄ","ｺｶﾞﾈｲｼ"
"13","132110","東京都","小平市","ﾄｳｷｮｳﾄ","ｺﾀﾞｲﾗｼ"
"13","132128","東京都","日野市","ﾄｳｷｮｳﾄ","ﾋﾉｼ"
"13","132136","東京都","東村山市","ﾄｳｷｮｳﾄ","ﾋｶﾞｼﾑﾗﾔﾏｼ"
"13","132144","東京都","国分寺市","ﾄｳｷｮｳﾄ","ｺｸﾌﾞﾝｼﾞｼ"
"13","132152","東京都","国立市","ﾄｳｷｮｳﾄ","ｸﾆﾀﾁｼ"
"13","132187","東京都","福生市","ﾄｳｷｮｳﾄ","ﾌｯｻｼ"
"13","132195","東京都","狛江市","ﾄｳｷｮｳﾄ","ｺﾏｴｼ"
"13","132209","東京都","東大和市","ﾄｳｷｮｳﾄ","ﾋｶﾞｼﾔﾏﾄｼ"
"13","132217","東京都","清瀬市","ﾄｳｷｮｳﾄ","ｷﾖｾｼ"
"13","132225","東京都","東久留米市","ﾄｳｷｮｳﾄ","ﾋｶﾞｼｸﾙﾒｼ"
"13","132233","東京都","武蔵村山市","ﾄｳｷｮｳﾄ","ﾑｻｼﾑﾗﾔﾏｼ"
"13","132241","東京都","多摩市","ﾄｳｷｮｳﾄ","ﾀﾏｼ"
"13","132250","東京都","稲城市","ﾄｳｷｮｳﾄ","ｲﾅｷﾞｼ"
"13","132276","東京都","羽村市","ﾄｳｷｮｳﾄ","ﾊﾑﾗｼ"
"13","132284","東京都","あきる野市","ﾄｳｷｮｳﾄ","ｱｷﾙﾉｼ"
"13","132292","東京都","西東京市","ﾄｳｷｮｳﾄ","ﾆｼﾄｳｷｮｳｼ"
"13","133035","東京都","瑞穂町","ﾄｳｷｮｳﾄ","ﾐｽﾞﾎﾏﾁ"
"13","133051","東京都","日の出町","ﾄｳｷｮｳﾄ","ﾋﾉﾃﾞﾏﾁ"
"13","133078","東京都","檜原村","ﾄｳｷｮｳﾄ","ﾋﾉﾊﾗﾑﾗ"
"13","133086","東京都","奥多摩町","ﾄｳｷｮｳﾄ","ｵｸﾀﾏﾏﾁ"
"13","133612","東京都","大島町","ﾄｳｷｮｳﾄ","ｵｵｼﾏﾏﾁ"
"13","133621","東京都","利島村","ﾄｳｷｮｳﾄ","ﾄｼﾏﾑﾗ"
"13","133639","東京都","新島村","ﾄｳｷｮｳﾄ","ﾆｲｼﾞﾏﾑﾗ"
"13","133647","東京都","神津島村","ﾄｳｷｮｳﾄ","ｺｳﾂﾞｼﾏﾑﾗ"
"13","133817","東京都","三宅村","ﾄｳｷｮｳﾄ","ﾐﾔｹﾑﾗ"
"13","133825","東京都","御蔵島村","ﾄｳｷｮｳﾄ","ﾐｸﾗｼﾞﾏﾑﾗ"
"13","134015","東京都","八丈町","ﾄｳｷｮｳﾄ","ﾊﾁｼﾞｮｳﾏﾁ"
"13","134023","東京都","青ヶ島村","ﾄｳｷｮｳﾄ","ｱｵｶﾞｼﾏﾑﾗ"
"13","134210","東京都","小笠原村","ﾄｳｷｮｳﾄ","ｵｶﾞｻﾜﾗﾑﾗ"
"14","140007","神奈川県","","ｶﾅｶﾞﾜｹﾝ",""
"14","141003","神奈川県","横浜市","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼ"
"14","141011","神奈川県","横浜市鶴見区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾂﾙﾐｸ"
"14","141020","神奈川県","横浜市神奈川区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｶﾅｶﾞﾜｸ"
"14","141038","神奈川県","横浜市西区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾆｼｸ"
"14","141046","神奈川県","横浜市中区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾅｶｸ"
"14","141054","神奈川県","横浜市南区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾐﾅﾐｸ"
"14","141062","神奈川県","横浜市保土ケ谷区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾎﾄﾞｶﾞﾔｸ"
"14","141071","神奈川県","横浜市磯子区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｲｿｺﾞｸ"
"14","141089","神奈川県","横浜市金沢区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｶﾅｻﾞﾜｸ"
"14","141097","神奈川県","横浜市港北区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｺｳﾎｸｸ"
"14","141101","神奈川県","横浜市戸塚区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾄﾂｶｸ"
"14","141119","神奈川県","横浜市港南区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｺｳﾅﾝｸ"
"14","141127","神奈川県","横浜市旭区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｱｻﾋｸ"
"14","141135","神奈川県","横浜市緑区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾐﾄﾞﾘｸ"
"14","141143","神奈川県","横浜市瀬谷区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｾﾔｸ"
"14","141151","神奈川県","横浜市栄区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｻｶｴｸ"
"14","141160","神奈川県","横浜市泉区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｲｽﾞﾐｸ"
"14","141178","神奈川県","横浜市青葉区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼｱｵﾊﾞｸ"
"14","141186","神奈川県","横浜市都筑区","ｶﾅｶﾞﾜｹﾝ","ﾖｺﾊﾏｼﾂﾂﾞｷｸ"
"14","141305","神奈川県","川崎市","ｶﾅｶﾞﾜｹﾝ","ｶﾜｻｷｼ"
"14","141313","神奈川県","川崎市川崎区","ｶﾅｶﾞﾜｹﾝ","ｶﾜｻｷｼｶﾜｻｷｸ"
"14","141321","神奈川県","川崎市幸区","ｶﾅｶﾞﾜｹﾝ","ｶﾜｻｷｼｻｲﾜｲｸ"
"14","141330","神奈川県","川崎市中原区","ｶﾅｶﾞﾜｹﾝ","ｶﾜｻｷｼﾅｶﾊﾗｸ"
